StoreID,StoreLocation,AnnualSales,NumberOfEmployees,MonthlyFootTraffic,CustomerSatisfactionScore,AverageTransactionValue,OperatingHours,StoreSize,ProductVariety
1765,Urban,624915.9385112564,9,6041.565942765109,7.5301524535161946,263.84759864773196,11-7,241.9839697138563,105
1766,Suburban,894342.9043231393,45,2149.833438364537,7.967675041550433,216.6787795842004,9-5,709.9730803808583,187
1767,Rural,296164.1868767231,37,9984.652266616376,2.1883297466222436,415.191364035446,10-6,719.712862214403,40
1768,Urban,304902.0445536913,29,4523.454559953476,,267.3246610686503,11-7,145.37047175407997,44
1769,Suburban,773589.2617612456,20,3393.947039079373,1.8173419774634558,69.71969158026589,9-5,919.7268667577595,57
1770,Suburban,830851.106363916,27,1910.77213275363,7.708065964378131,56.1515019885724,11-7,758.9384219785416,26
1771,Suburban,323241.69672468933,40,5810.835526674979,9.234240073013195,402.7216749081201,10-6,145.50100648530014,57
1772,Suburban,398412.823769,20,2478.481005337252,6.806074885380515,184.1837169279067,10-6,309.1847321079481,71
1773,Urban,668592.4604055507,27,2311.0788211103363,,208.2293554671644,10-6,735.6818292204127,82
1774,Rural,458588.5418702708,15,7547.573344560752,7.4786925592183895,494.8590894182664,11-7,957.2553549877298,72
1775,Suburban,661609.8731163276,41,1601.7460738300522,2.994245193251644,105.32335374931509,9-5,349.931220965792,176
1776,Urban,546787.0288870526,23,7418.36618275677,3.7170042690533727,55.91904534740056,10-6,503.44592417557345,62
1777,Urban,796286.1781708525,5,1626.8072936227254,8.501655849969339,212.49451491405267,nan,712.45161754248,120
1778,Rural,861299.7822219918,10,4548.822139290964,1.8144640385082846,432.1402515801764,nan,967.2102287002995,190
1779,nan,877444.4883746441,9,2124.446634272061,6.286051677342825,68.8764322668244,11-7,597.3210281849795,176
1780,Urban,650372.5699568588,45,9861.928362825278,8.969307326827526,309.39045803867714,10-6,871.3755049363999,192
1781,Rural,651325.6940673253,49,3126.2111664592485,1.7381340964430194,67.01835151549639,11-7,957.8432586531164,29
1782,Urban,504682.2089374652,17,4280.16001202663,2.530148426560141,262.389037977747,11-7,103.60612285112302,106
1783,Urban,124852.6404669749,10,2901.98067411981,1.9314705787154687,103.86547167341948,9-5,251.17988235539144,117
1784,Rural,369262.1975169362,14,5894.956504251885,1.958822253946317,61.53712839773899,9-5,480.4118941850005,28
1785,Urban,157327.9466506667,33,9300.4157591072,,237.81604078894463,10-6,783.7333326296595,181
1786,Rural,494006.7239737778,6,5343.926875200732,6.630900954294906,280.3075462904893,9-5,206.83022301032443,140
1787,Suburban,864536.7240843528,35,7679.198539338968,3.0132145999929563,414.9731584732291,11-7,969.2517163663958,141
1788,Suburban,637121.8159343391,28,4193.997414201105,4.876999050965742,296.6641606366175,nan,222.4826752963571,46
1789,Suburban,707979.3384426014,21,3541.5032647574994,6.190610703689536,301.4465289416681,11-7,351.50933467416417,144
1790,Suburban,269207.1745993674,20,1887.3933857815082,7.286985714582268,172.53365188375778,10-6,238.95928475398728,188
1791,Urban,335757.8347325148,43,9729.089505392969,4.2272879613473595,162.7846697117312,10-6,521.6490203994891,146
1792,Suburban,246818.93767560506,7,4406.609820575822,4.236738130100749,163.43705475100575,9-5,607.3128154002848,47
1793,Rural,858419.8860343876,36,8862.517067442459,4.526100611725106,42.63466721965347,10-6,174.8942143526187,104
1794,Rural,352281.7116887433,32,6577.267977891029,2.463076370015223,155.8457736437525,9-5,760.0271638192023,107
1795,Rural,606093.6787311062,39,7103.912603506441,1.3776650497023972,400.165539889209,10-6,449.24897454975513,99
1796,Rural,227015.75171710763,37,5115.400016158761,6.581564075288778,400.7183340757975,11-7,861.6904242574091,151
1797,Suburban,211590.01749458053,23,3945.210912798572,5.1407057747648315,377.2893382306838,9-5,399.89621868262753,150
1798,Rural,412825.0268944157,17,5263.210355938897,3.546696603200035,328.3081140315519,10-6,640.9611402108671,73
1799,Suburban,397317.84225401556,32,7897.421901840009,5.035797617777316,441.51442103601795,10-6,288.4553668269938,38
1800,Rural,395967.91043026705,26,9208.84984320234,1.854133418332446,435.4201676101155,11-7,402.77290572633007,189
1801,Rural,640839.5083177806,30,5457.620800767056,4.474018531320034,203.51688911926553,10-6,478.0017557824344,91
1802,Suburban,384391.1404364,47,5777.764276953139,6.560729256168038,339.3290757229268,10-6,272.34634408576875,183
1803,Suburban,791862.2820772942,32,7592.1234115049465,,444.96123161524446,11-7,934.1556964674518,142
1804,nan,181603.6914219772,45,9634.117560903289,5.484598044528853,375.12771906811406,11-7,159.87070128622634,110
1805,Urban,392307.2719638657,11,6920.402170452212,3.209964779903025,464.078937658579,9-5,447.86317233546254,62
1806,Urban,702273.8156518565,46,8650.434575475017,5.003039744721974,489.1111477245043,10-6,209.55140246307633,99
1807,Rural,642638.899429777,11,4637.063002806289,,263.7709306831525,9-5,535.6373764831882,102
1808,nan,207564.05653034983,42,2615.3808031379494,9.172200205482106,306.349827196762,11-7,651.2747929287642,129
1809,Rural,495526.1438213538,8,7342.432412403827,9.377014269619387,239.830781582379,9-5,600.2493773423982,86
1810,Urban,378299.316587083,24,3205.5779625089917,1.4713116078049993,229.04148171613133,nan,239.13223031453225,119
1811,Urban,668683.3890832954,27,8972.50851354763,7.7267144122034885,63.118080836762275,11-7,187.4712980762191,147
1812,Urban,216883.25161552324,6,1708.5124601336051,4.9528996129826375,196.32270404062365,nan,390.58806908497206,49
1813,Rural,703509.3306853368,27,5283.400215799212,8.430219983615272,234.72302163354266,nan,822.1356616804821,162
1814,Suburban,517449.27814281074,39,4927.494614799116,6.312261717672659,306.34911268805524,11-7,524.5738225588084,69
1815,Urban,347400.9891273313,39,8761.18759721739,,80.58277726843173,11-7,321.2593263657393,184
1816,nan,772699.5942976685,23,9719.07686030048,1.2298143791681748,491.05663039524734,10-6,445.36543436888553,63
1817,Rural,269118.8697819215,8,9582.636139736427,8.921426704155135,193.5480619805222,11-7,819.395665928023,97
1818,nan,237014.14470674662,7,1494.3681538199194,6.351808449443067,142.6188175217917,11-7,935.8323645143128,32
1819,nan,113820.34290809123,48,9916.895768008268,3.682634227634407,216.71673680785318,11-7,417.49535925608063,50
1820,Suburban,875170.3206814318,48,7011.700244043725,2.0324725752542,250.25640807888425,10-6,613.9206696415797,68
1821,Rural,543128.986642094,38,3270.576058015818,5.994768890271179,184.59518059766518,9-5,775.883292601304,160
1822,Rural,565044.0483893909,5,4393.395433187221,7.311262453446447,389.1280615189189,10-6,179.64182025013577,144
1823,Urban,203286.3550352518,22,8998.278864750575,6.589855980032665,477.5332336737968,9-5,486.93413890397676,192
1824,Suburban,196998.52244286463,41,9244.473926790237,,126.99797044056503,10-6,314.4602154152681,25
1825,Urban,400405.0644052326,28,2097.0054179845315,9.013077871625118,41.78509583989877,9-5,183.99229502494066,95
1826,Rural,564607.5796167502,6,2289.8391295389883,4.916169234792353,291.68218386429527,10-6,346.1800552954776,141
1827,Rural,730784.9971390145,6,1397.7596075462045,1.6498485023265215,327.08850323664586,11-7,244.63610456800424,156
1828,Suburban,549343.3208616355,6,4544.618092460207,7.401002896292269,430.75763385519775,nan,821.8698946633149,67
1829,Rural,848402.5879351365,25,4106.220304996374,5.251199320529218,454.2195223966154,11-7,786.333906934281,188
1830,nan,439653.09857229015,17,7054.433301973197,4.468663149006127,25.359911002162203,10-6,532.3653779653289,131
1831,Suburban,125279.19275923131,15,2454.805439482132,5.968215405204317,106.31581126830238,11-7,356.67204059636003,101
1832,Rural,483537.04752350145,36,8172.800916277117,3.940891237385483,176.55884140166637,9-5,749.3964233926332,47
1833,Urban,176502.3663856294,43,6221.331605619371,3.144837592418908,169.49809398419933,9-5,526.6499864545402,153
1834,Urban,389848.98462732247,10,1999.0753555866236,9.169050708188738,256.7282110508631,9-5,286.97470665269935,166
1835,Suburban,986639.2148065667,26,9071.673159396192,8.241142107628779,87.2038789369988,11-7,923.652997379571,79
1836,Rural,871618.831408939,31,8644.840591553857,3.9966067934774676,426.50152251176013,11-7,638.9263659332146,96
1837,Urban,312810.1418430451,42,7786.892239101196,3.612881867008128,269.9734381539605,9-5,299.9635866636318,196
1838,Suburban,438366.1881814379,13,5317.672380498523,7.802227059054638,491.33232169480533,9-5,976.6575591074863,196
1839,Urban,488048.61784987967,13,6493.414001995525,7.950360663473306,318.68756816998473,10-6,126.10050805104495,198
1840,Rural,787481.5399301673,33,2779.9748255035,1.0547676573323033,215.6811935864328,nan,779.1501917299878,195
1841,nan,130111.41503850858,42,7838.190007108752,8.660742968923081,179.12516398533919,11-7,766.3827081142878,35
1842,Rural,134760.49302511304,19,7245.503841048558,5.023170604700311,435.3956030885421,10-6,999.4731129759361,93
1843,Urban,205406.0807758439,22,8190.205339518252,1.8707386279645966,441.530637173093,11-7,387.77645698795953,80
1844,Rural,665492.4843265668,37,9441.065479237881,6.5864212730939204,136.9055558463717,9-5,227.49503711051048,33
1845,Urban,473091.9555200026,29,8999.811619800028,3.887066500086526,255.36902064143396,9-5,333.220103392321,64
1846,Urban,864033.0658861005,11,9058.637950676823,9.361768041370308,227.40549579897598,10-6,136.6746194783168,196
1847,Suburban,355652.1012050535,20,4869.924269754202,8.234160437926114,435.6875012510546,11-7,318.9562971368373,114
1848,Rural,540326.8268284904,46,8097.385650207045,,129.55759144508255,10-6,872.6660169904421,36
1849,Urban,736107.1493767699,41,9726.208064154498,7.962292919408205,92.46320369434531,10-6,358.24717820145617,172
1850,nan,590681.0774485084,20,3394.7134337385883,,235.59961642779638,10-6,596.7916907827562,52
1851,Urban,385119.9799812634,33,7886.818625209417,3.5884311625496275,237.50038312094378,11-7,536.8652424940922,46
1852,Suburban,237288.49175201572,30,3188.063103954621,9.85447173670188,162.8726012858158,11-7,625.6109018564686,24
1853,Urban,586543.0767619709,19,3567.840399596197,2.0345028055612318,409.68591848281727,nan,167.7699237322526,137
1854,Suburban,227940.85203593344,27,4849.143346288721,7.701465861474947,413.86162797964016,10-6,793.130333554615,192
1855,Rural,945374.013722301,7,4979.440415511523,7.705162130578873,352.68059930932526,11-7,417.71528397121665,32
1856,Urban,585901.5495495764,31,7307.2011863942525,2.884687204622684,477.30575131088983,11-7,508.95547002398763,48
1857,Rural,257423.77437123357,22,1942.6620787655272,8.9409818051391,63.26419722230572,10-6,974.8486562889814,25
1858,Rural,748578.2922252167,49,8574.629859943489,1.8019392985701157,473.71097662602523,9-5,631.6657377755283,143
1859,nan,193192.474887795,23,2225.1457292210534,,93.39002180530014,9-5,527.9365661518186,32
1860,Rural,794480.3109766181,29,1230.189037760537,1.0030677622512478,367.490502179911,10-6,994.4594081780514,101
1861,Suburban,511560.1999711393,13,4628.761448576369,7.3979380094020595,233.76520958264,11-7,586.2643927954567,188
1862,Suburban,219395.75996127882,27,7975.5423622828985,6.566954141346756,272.3504402503527,9-5,960.6454929482934,81
1863,Suburban,133489.93267792137,30,4135.813013240548,4.410349125370346,203.14160595984075,10-6,633.0996485839257,86
1864,Suburban,994040.1943209146,14,8652.593184348843,6.850569017042957,191.69570114396205,10-6,291.62647693147346,164
1865,Suburban,346931.4610788682,20,6970.330312920982,6.997560153067605,309.0611322141365,11-7,134.00509132411472,169
1866,Urban,957023.7598645355,36,7380.092926861138,6.5101071549143175,306.32903108897483,9-5,317.8726530016396,108
1867,Urban,551652.7030633457,49,5652.265970259526,,362.6128274889281,10-6,634.037968374427,20
1868,nan,552713.8455329334,31,6304.515218262969,3.771022240770016,363.9804767666204,10-6,154.42509310369957,98
1869,Urban,181962.74653492006,20,2474.160351259323,8.870292746783779,34.2720015319458,11-7,516.9283013312529,79
1870,Suburban,955635.2369541775,9,8987.49004791674,8.519647474538065,280.08889159572215,9-5,862.2087805052254,120
1871,Suburban,759606.2780950782,49,4831.834530435846,,339.59228806722973,10-6,550.903828069196,137
1872,Urban,566855.0543435961,15,4950.048182947599,9.896067710084722,394.00199654685935,10-6,921.8120488115138,138
1873,Rural,208231.4251664974,25,7106.249675024413,9.522203137254298,446.5627075152978,11-7,936.5111402303596,175
1874,Rural,258108.9125394569,10,8995.544762588406,7.410262815824489,176.4827973760295,10-6,254.60220392243988,197
1875,nan,488949.9446276054,31,7696.403264224401,2.853242247846303,209.0265427386702,11-7,583.6818370564437,150
1876,Suburban,426032.93865899526,34,4972.130064434457,3.0827633405157715,67.44938798940197,9-5,369.38176278899357,130
1877,Suburban,602324.2061841995,12,5161.398509734324,5.293994882643714,233.3830118850422,10-6,233.81859404655293,59
1878,nan,168709.5772814879,8,3505.2007866422114,1.6735449127970052,459.59442712071257,10-6,623.3567914842774,20
1879,Urban,136311.4173865058,30,1525.5278453285355,9.082645460250964,161.70935750898263,9-5,900.0795651244468,192
1880,Suburban,559992.7780210488,6,9457.161482342126,4.674013232542507,134.27019681489156,11-7,693.206144131566,197
1881,Rural,125651.24283616505,33,1896.6050274487957,4.213367783486652,99.26962911163704,11-7,344.86806789282025,166
1882,Rural,153596.75860915848,20,3434.732547512417,5.0800987251914425,298.67685971332355,10-6,850.8637391597586,47
1883,Urban,438707.31237136567,12,9527.036394346245,,271.2399040963048,9-5,257.47642582140804,184
1884,Rural,155601.16276132176,43,6199.975026612737,9.198614292130022,234.50058842262445,10-6,600.1330787787165,22
1885,Suburban,446922.66395471507,12,8677.62825567512,3.30829641827681,148.38733580131415,9-5,981.8775970772513,94
1886,Rural,317575.4643184928,38,7256.123654931468,5.941627445005916,489.1653349661083,10-6,582.8333448819603,165
1887,Rural,268993.2673981789,11,1417.631410238713,4.894015076493547,97.21472612085294,10-6,935.1133996320796,121
1888,nan,464211.84833763656,23,2348.3876449159998,1.4132657823210284,152.94913240791803,11-7,683.5346565552826,183
1889,Urban,207913.51506813138,39,2057.8416626798444,5.72118143316967,170.73520696345236,9-5,613.5000456033224,32
1890,Suburban,414675.4304073437,42,5331.55095446287,7.907996439858422,221.02775875177184,9-5,265.7330397992374,115
1891,Rural,491386.2664299426,42,8347.686634056434,7.955488939720778,106.52631403682668,9-5,101.24283606858201,179
1892,Urban,847002.6522641241,40,7463.65933842419,7.6055756108800905,93.76276196634404,11-7,168.44024429392402,72
1893,Rural,939525.564234,45,2864.2523504028413,2.8307021093286227,136.29684217973522,10-6,169.39421101081382,97
1894,nan,377504.5910196093,22,4751.257401412875,,271.82517178977133,11-7,640.8877319819043,122
1895,Rural,363377.84476639266,48,7284.687311091188,2.521430864983614,387.0335117613659,11-7,921.6327962139977,43
1896,Urban,609866.4468440963,27,9049.48032644602,1.0892344414957633,153.25888885488425,9-5,271.97966668536856,100
1897,Rural,223672.98376029148,41,9245.117995204833,7.8020781309192655,398.44750660868107,10-6,346.39102808691734,28
1898,Rural,414740.96625525167,23,5541.698464921627,2.841095711703522,52.26657277314196,11-7,445.7218512201338,104
1899,Rural,147894.74124571664,14,4745.8115753382335,4.918954922280698,132.42902326567935,nan,125.80839272326611,29
1900,Urban,441161.32940391486,10,6865.5375550141125,1.833501725017261,222.527956357069,nan,451.5091128458607,23
1901,nan,202736.2111507994,12,6962.971790571608,5.845366166893338,184.89208845561598,11-7,127.94766308440562,123
1902,Rural,605631.6206220663,27,9759.538136361007,4.675980715757412,152.9935565334146,11-7,763.2304742588216,51
1903,Urban,677434.3609560955,22,5482.49293108177,,198.1897592862915,11-7,169.24864375369248,110
1904,Urban,988382.3830090262,45,5838.528667888674,9.550241038599637,416.04987924093825,10-6,947.265823709756,180
1905,Suburban,275624.796033496,22,5132.6278576993445,3.7937511883098725,108.26546293892022,10-6,407.349258676274,155
1906,Urban,286481.9339222175,33,7453.629558974945,7.0270519012479316,230.09271463786388,10-6,631.6072223162182,61
1907,Rural,952677.5667307887,29,4017.127808360064,9.673999458237402,330.16274451904576,9-5,951.6350124398981,152
1908,Rural,878176.7546111365,37,1320.9603484386812,7.281877984193694,218.7173769074086,nan,987.7678392646086,129
1909,Urban,654448.644493497,40,6005.4025388083755,7.1864847421096405,453.7161379588371,9-5,654.1843135558537,134
1910,Suburban,857266.5130751882,33,3531.593644103823,8.050505312953304,67.79788585103697,11-7,456.30893859622324,162
1911,Urban,288722.9302493396,30,7732.032583771328,6.84943899362243,216.80581984246626,nan,382.272475051296,35
1912,Suburban,886625.9405770923,34,2545.8784861857093,4.682395727445925,478.61109434113155,10-6,646.1671416632614,83
1913,nan,880576.7587071765,33,8605.943751478682,3.1059063412259995,243.6805344116223,11-7,342.33704742735847,172
1914,Suburban,323301.02363205637,28,7848.18755515547,9.610074711434489,420.49764507252655,10-6,531.3012205187508,165
1915,nan,557535.9828338918,14,4389.352714073953,6.811577456804447,52.8546468160492,10-6,922.6095986795353,128
1916,nan,936796.8375019039,14,2550.243676647063,1.0627566894451763,371.5258434967471,9-5,498.70049935905524,153
1917,Suburban,711234.9965507366,15,8696.61743353735,4.3838881501772615,153.58088264658923,10-6,432.76280329903204,141
1918,Rural,694467.1947886664,26,4075.266522975018,1.370728886750614,58.35977278091793,10-6,767.7202925412623,145
1919,Urban,603788.1405079294,27,1937.3570369982438,8.715447119259988,323.4738849852961,9-5,474.7675979232177,58
1920,Urban,341948.40822392516,32,5572.962626349392,2.986870719669346,406.2644499018689,10-6,220.00119534598645,57
1921,Urban,980573.834360133,9,1362.8774154422015,5.8519643451862935,83.10049862224093,nan,169.08479601098628,102
1922,Urban,502758.6810599646,44,2447.1713971576046,2.8056572677201554,51.67754530058728,9-5,809.6063048969787,192
1923,Urban,380305.08689766744,17,2191.657117475202,,466.2843596438438,11-7,316.4370752935364,82
1924,Rural,755722.6387135994,6,5490.639138056438,,212.79797527298683,9-5,327.7225773782018,133
1925,Urban,646934.3319344207,17,3954.127650077246,7.8829106128157,120.5289400144271,10-6,483.6317352869001,186
1926,Suburban,408017.1773841514,25,7522.082205719737,5.732198944551628,481.91867262624027,10-6,984.5818159125841,63
1927,Rural,373412.4317713336,18,1973.5952264829289,8.492976522208375,469.50335672272826,10-6,168.79255807000453,23
1928,Suburban,293056.01664627914,31,3750.95747714943,7.857269987481187,149.94092570844393,10-6,483.9625985969905,26
1929,Rural,170637.7930662335,6,3688.280606653586,5.65082842571028,111.95976535960665,11-7,130.2633813324876,131
1930,Suburban,663139.8158673329,38,7725.604140882281,8.671292968211379,80.26550665053902,11-7,271.22627542935305,197
1931,Rural,555124.2743293797,10,8917.971148906418,2.1043971614908594,216.3779932742744,9-5,648.3180184962316,32
1932,Urban,311363.5696775615,15,5434.432784491632,2.2622187691177817,391.27311432866924,10-6,831.9825169548117,41
1933,Rural,149612.07302502642,40,6055.094374470066,9.908940025094408,186.64321072459492,10-6,946.6913425713263,164
1934,Rural,117010.96143738733,45,8172.078123514311,2.1770871104571468,139.5444183372734,10-6,334.1412580740699,128
1935,Suburban,764646.3366986056,30,8840.885937059706,,394.8269883710226,9-5,899.7561313921726,134
1936,Rural,269427.870239653,5,7873.570018069433,6.751111600709254,203.49876993774504,nan,603.3886320743463,29
1937,Rural,339979.257450556,26,3330.9698265838147,,50.10970545307819,10-6,868.8247190512313,185
1938,Urban,112700.97440253673,12,1656.715709849386,4.920866268177466,233.04930646308452,10-6,641.3972032386966,153
1939,Suburban,235575.149348961,7,2898.2741182084433,5.653165472753937,432.8636137542882,11-7,796.5072424476863,93
1940,Rural,887001.1458062463,9,6576.097260188408,5.290471513793307,494.2567615836816,10-6,831.4778668401135,91
1941,nan,317854.751268212,39,5939.982696957991,6.673840766530828,297.22363536403066,10-6,274.993608800935,133
1942,Rural,958562.3786347648,27,5570.422794543874,1.571700234786939,210.19102899201468,11-7,881.536853098512,86
1943,Rural,247912.15456012508,20,1658.636161758072,3.0660127400040835,289.12376225416125,nan,104.63533431241655,186
1944,Suburban,327935.3127936799,26,4697.825643770322,,204.01708156741924,10-6,449.150590745282,145
1945,Urban,880938.9716292932,7,1235.7030778968967,6.063622509355923,158.06692328468364,11-7,731.212572671313,140
1946,Rural,483947.504822639,20,6880.511785839529,3.1739257704784425,372.950966453398,11-7,379.18974124450034,40
1947,Rural,341046.04527424526,28,3212.832792806714,1.8366904214427124,120.24959941624653,11-7,373.56729629150755,65
1948,Rural,723532.3864481617,35,7363.447392176481,2.885963398008329,75.63083253885033,10-6,468.3765164561483,35
1949,Suburban,146105.56358401585,23,5790.23022617999,5.766845723896738,414.1686167151028,9-5,913.7973642657435,37
1950,nan,901544.6589206541,32,1487.5659202206753,4.4390221940312715,45.64556522006852,9-5,299.3615683852306,62
1951,Rural,857405.3908209937,23,2252.924036787782,3.662343934971962,61.10292473881511,10-6,766.7573775362013,25
1952,Rural,177217.33161919226,14,9205.997546914314,1.4358852223155627,229.73053677084786,nan,130.54533180396666,158
1953,Rural,818756.8719620452,10,8882.06400431889,1.47372444475617,499.9046955359047,11-7,296.5916025132784,112
1954,Suburban,965053.3976948761,39,8341.787294669402,8.314051228139139,71.37895954861315,nan,714.5066191784331,162
1955,Suburban,542862.657239404,28,6140.374318073071,5.948154844443196,202.13627202650386,nan,412.71911570470763,61
1956,Suburban,611338.015113434,12,4241.703638729643,9.400547200947996,67.46748950104006,9-5,827.4541634788814,135
1957,Suburban,711817.0662033347,35,9628.87551092372,3.2114103671639134,231.76838382497357,10-6,224.23257043603454,94
1958,Urban,340054.24889440986,44,9184.967203159937,2.2495454200651643,183.84679346093887,10-6,585.5137460596296,39
1959,nan,684695.1330895373,48,1153.2458621467838,,321.5410280604636,nan,437.3173423705556,50
1960,Suburban,527380.750092648,14,2089.5950582794594,6.341470999396862,478.8986241652068,10-6,305.0161021747309,148
1961,Rural,464987.62415222044,23,5887.443172150598,,114.65088122350514,10-6,152.94556506673723,172
1962,Suburban,912521.4036287543,25,7214.727531668925,2.9369113627708914,346.29674780161247,10-6,833.2810536477837,164
1963,Urban,818112.7989536355,21,5183.547065260417,4.677436442541044,475.33716479100127,10-6,493.6270928718585,80
1964,Urban,941146.8653832644,48,2638.601204814425,2.077599369403554,403.1919411468056,11-7,309.62708602218095,142
1965,Rural,852986.6423983955,27,4782.525010318734,2.327215849655283,435.4599560627323,9-5,507.3664027916427,128
1966,Urban,137629.54103797124,22,2848.255825840317,6.680309516605692,221.613779232089,9-5,365.186215396,182
1967,Suburban,645876.451968241,33,8237.8073593495,3.8396345109099492,486.9943501694264,11-7,813.2233628683181,69
1968,Suburban,727873.1933639238,33,5880.005514192238,,131.6483976938407,nan,922.0661360470821,67
1969,Urban,698371.72814467,49,4679.672848230345,6.400641519950037,106.81922590084488,10-6,505.0752372271887,66
1970,Urban,344760.7912825156,22,2274.9953248237753,3.220116629310024,470.264057055006,9-5,499.60333748166596,194
1971,Suburban,483067.31631849246,46,5629.943033760672,1.1442833716072625,182.03536016375273,nan,102.82653240135593,38
1972,Rural,135126.22427523628,14,6097.513095708418,3.7496126198354194,268.19481065309094,9-5,991.9098413368841,39
1973,Suburban,184684.71492610592,28,6877.942662316074,8.866025271342872,368.25967341992333,9-5,171.6904130780448,126
1974,Rural,604460.7105572654,18,7349.995178350041,8.881613465674693,497.7084485065169,10-6,495.74256593899565,108
1975,Rural,624170.5880190223,12,1376.4498129428305,9.267789257090175,99.24102275310543,11-7,548.7764977521769,80
1976,Urban,281106.36156127497,31,4400.17468563203,2.7395044716194348,393.09814702052347,9-5,695.2870787603969,124
1977,Rural,503382.4513673916,31,4348.339052739149,7.028609757306123,141.77458990283256,10-6,899.8777204736048,151
1978,Suburban,524869.5337737955,24,2534.425001381743,,199.04646634035356,11-7,775.5954247107916,165
1979,Suburban,110203.09978166223,8,3899.9613171408737,3.3685178301951213,283.88978188289303,10-6,440.6190741404527,173
1980,Urban,228268.70497224366,13,1397.2402737081086,,67.7743482381753,9-5,664.8388270138096,163
1981,nan,661870.0515544108,13,5159.289126513293,6.490189674344866,452.82778255817226,9-5,642.331560598787,31
1982,Suburban,993538.0970178554,7,5624.372551388969,2.303548142655949,246.89839142478885,10-6,893.0609279131538,80
1983,Rural,685352.5731436926,10,5402.826696741434,7.848743497407132,246.6957288567823,11-7,275.78814856896037,187
1984,nan,208195.00046907394,19,2277.856748898897,9.195771125491927,245.82914298171863,11-7,411.3861914862836,93
1985,Suburban,839296.267389196,38,1952.7851409871519,3.7808972790400937,61.47058457134445,9-5,238.7553404820274,129
1986,Suburban,488383.94906342565,9,7832.47933319566,1.8925406433189331,103.49920313671946,11-7,971.3495530925499,134
1987,Suburban,175330.1882929998,38,7739.879854448298,4.271477945089862,153.71713558398372,9-5,495.30771770501684,63
1988,Urban,639842.1249934202,45,3672.679326481775,8.642081171731181,302.10097680965845,9-5,630.515159853942,69
1989,Urban,305241.48834842705,6,7120.2515870941525,5.160430593003448,498.1335250732001,11-7,565.090505240941,187
1990,Rural,475103.5726415765,48,9473.634875725942,7.8752991079999575,196.48834741516754,10-6,824.2573046186783,148
1991,Rural,386464.82488691615,8,8551.215121936979,6.26833376686598,427.1599038322412,11-7,548.7029640937556,51
1992,Urban,678568.5527565156,46,3658.7671100062425,9.781841869440441,26.623317784397607,11-7,449.92868230693335,43
1993,Suburban,487931.2055259598,29,2199.0738764412145,6.013810549038283,391.0796135734476,10-6,538.1990029273916,129
1994,Rural,193583.8838948288,9,1461.0507840001876,,241.5150833938573,10-6,908.1728719558787,158
1995,Rural,294108.00951884873,31,5533.554995213357,4.462350290968342,339.7581712700955,9-5,535.3507243433712,179
1996,Urban,550400.7462742554,35,5117.826772650865,,231.97376560825606,9-5,957.3681124893388,100
1997,nan,810265.8043636838,41,7760.245160437582,3.4325165024419104,195.39012440005635,10-6,555.7244089843771,147
1998,Urban,108768.93871387173,14,7915.185422137763,3.2829057790236633,451.4497638187709,10-6,618.2018127233147,128
1999,Suburban,651184.5555904601,12,1629.808759619395,5.97725733409137,307.83089004368827,9-5,687.6581049639296,134
2000,Rural,204293.58280809957,33,9742.884864932892,7.040863408106715,71.43234575573709,10-6,633.6688540382218,97
2001,Suburban,643644.4813913526,49,3321.227381276538,1.3219985990988592,47.27435770146961,9-5,416.1801439844456,142
2002,Suburban,853126.8719304241,19,4366.920924374034,1.3522665257202808,76.87864034523152,11-7,984.4693889587796,186
2003,Urban,305634.66982924147,36,6186.583284015337,1.2505895187534124,110.48893008874128,10-6,109.85516307824012,54
2004,Suburban,545963.277229541,45,1344.5435753119064,5.798802855742549,117.63783620216108,11-7,941.4503111543801,159
2005,Urban,796647.6332600816,6,7415.957766795739,6.2490138071895815,479.63617517303715,11-7,961.7729000585623,89
2006,Urban,258019.7313291586,26,2729.7986559215838,5.942080941773129,82.50314892992009,9-5,538.4185706777829,58
2007,Rural,237305.0284317654,26,9252.991613313061,5.356050432119001,362.7990481803525,11-7,249.7407803818524,132
2008,Suburban,914541.2817753343,43,3220.6454875610093,6.04460832637047,449.67309678651947,nan,679.9290173525313,169
2009,Urban,725181.9862365068,36,4719.7690514340175,3.709024274625566,227.65362316670843,9-5,656.7624804308066,53
2010,Rural,762916.0267379995,23,3018.9261112514478,9.229461318087871,384.6515740317966,11-7,356.9640216108248,52
2011,Urban,859571.7648508362,36,6814.891638299004,8.658438136883811,409.9964839574263,10-6,864.9847796663246,197
2012,Suburban,585483.2027965102,38,4395.724336649429,5.507002579004673,237.26425909473068,9-5,655.667556280734,190
2013,Suburban,539564.9492732175,11,3152.576309672361,6.504037939005104,386.9273692527795,9-5,965.7474206189958,77
2014,Rural,600631.6164250422,33,8595.292092825264,6.48787326287966,27.09762157885713,10-6,109.18210947779164,117
2015,Rural,745316.1720389266,29,7326.506018636663,3.1675806303553027,97.27265805434186,11-7,853.6294328229957,162
2016,Rural,451843.5746370353,25,5244.838076774014,2.434801532782636,322.6297571389034,9-5,619.6209979522306,60
2017,Rural,185651.42204528546,33,3573.418554123667,9.009510567539824,162.2360709242128,10-6,995.5498673785022,142
2018,Rural,222037.19612459617,22,8850.637915963427,,157.65585693065316,11-7,617.6517467712592,172
2019,Suburban,976512.6622381632,44,4774.454336564788,9.178783621623985,208.34484413725045,10-6,817.3011488446882,34
